week,paid_search,social,tv,ooh,revenue
68,170.31400775740696,106.20819200773578,287.9915268187017,399.16295501146215,2439.9725744009174
69,121.89355460079588,65.53375924837582,389.6739579789128,494.76895424869446,2256.156658015686
70,138.26223915208146,101.45897737684453,220.09877839420517,283.7904395404192,2338.157897725996
71,143.77373692193046,55.901650633760916,342.37026934523993,400.92370855822685,2194.9427320524283
72,143.52131023356705,141.37661686034593,263.5737690633393,295.3321193507436,2312.2568261921965
73,189.84419739561156,46.23530488445364,369.12120421052305,289.4905301988593,2122.324644842502
74,160.60196257252912,151.58613032314628,246.51371413512334,414.6007054241076,2294.158651446195
75,85.92096422925538,118.38351611428713,249.45189011317206,521.2247230692475,2291.096094044937
76,166.51838356132703,106.53749219005546,314.45788116574744,399.1001611870698,2479.348413987891
77,136.40256794347002,67.48230898972032,257.573153837968,496.99163739216874,2221.606901484903
78,155.6866515839531,112.70317759956065,237.83687183968755,384.8167004125426,2374.470048866706
79,145.7665597707,89.4193859735536,321.45468415809006,518.6399243417086,2427.258612721699
80,122.63949391350124,112.82553095335356,215.12504757292896,569.0994488442476,2402.555795156186
81,187.59530100723805,111.06153255062728,321.4300133660588,458.02259760832544,2435.6663333322113
82,199.51415076673103,139.4725703453076,351.2221662582109,305.8545772422077,2310.660948581288
83,151.26707790562614,108.55289963931179,304.318281075455,518.8715008334539,2497.3746909069705
84,213.80479290840856,113.38702553309075,229.51399667873534,438.62728651769316,2285.6182474378506
85,204.5391377515407,96.5415343183585,330.5809451186257,461.32120580504045,2596.740708059168
86,149.2175453011453,149.10256084285584,272.56015394408706,335.4890319167995,2417.785966647407
87,169.69321972107937,99.83370203696728,304.38085572351014,509.2029253588898,2402.539906291477
88,131.97107688684792,112.44774794438479,376.6838870763479,384.7633883368701,2424.317547579841
89,128.3757866564851,108.80670988321718,255.27960601572482,578.9946664126286,2360.1918079519846
90,171.7664556932823,134.73914628765493,263.4830196019788,303.62023682035993,2262.7867539000613
91,128.47862465701368,77.4089134268275,218.34625651260802,225.94699440882275,2124.6437936229086
92,168.09641776664972,63.85435648357491,225.16667696618754,432.07269275232284,2090.796922251724
93,143.71640017759714,93.1535650867844,212.7215851024224,441.0109495853818,2074.186579542933
94,169.56659664246044,102.72597103384528,333.7145236229367,588.6930516529635,2485.0875458478417
95,156.6270465883678,139.51299927272325,316.97288651967335,482.0504315726532,2334.905240808711
96,176.86685010601045,116.42476661526325,359.55090531147255,584.9149198993562,2591.9020972975436
97,99.87940877802907,80.09440528154443,368.83162590009044,380.9955466269096,2372.896408995815
98,167.02591153518244,63.34311770708799,339.5552234449759,409.0595835333763,2413.669438341996
99,143.9708770787374,97.2886531820937,318.99305882759705,414.9174267726561,2296.2292289504685
100,132.30112692986867,119.2000741634765,238.92792672320252,509.5780926142791,2439.9238106905977
101,164.13691093754386,149.0081405005835,252.65732619959192,304.18125622715183,2353.6594825716975
102,148.76275062370465,96.0076856088935,383.98639821411155,483.25040229999286,2527.203853990478
103,130.4398042516604,135.74170974335067,312.713114598976,441.25712986695817,2426.454196710193
104,156.56808320322043,133.28837087016444,258.5117306275931,492.56446527318195,2303.17139239848
