week,paid_search,social,tv,ooh,revenue
68,330.3524814319384,175.11490853464568,357.892519504886,159.30932836870724,3303.5885777616486
69,341.7705066529975,213.9178190453441,517.8949708843788,237.3894547994651,3199.1746368123377
70,432.5005916574922,192.11259889974164,379.3155693719875,237.63899817538015,3081.0848594919594
71,373.22761819751395,257.0613008709238,302.17512397805854,254.39865221041345,3365.247632082397
72,332.2566682549738,255.24591779535075,417.89143254859306,352.10706238171826,3096.6443000062936
73,487.5026327876321,229.92511354095598,581.7587787574658,287.95857771301854,3443.0313015060283
74,461.0687832737982,185.38569633687717,393.5896390035958,287.0199536918178,3346.034303720852
75,355.800267648607,227.11200514588532,314.67702195678726,210.4547070006275,2994.363981162916
76,494.2558887947805,291.36211853604266,266.0354400760443,414.86196837259524,3226.7412675252226
77,241.47624028500556,231.2480761004731,349.5600096399102,234.05608286740588,2913.7296955243455
78,553.3309710135885,227.22721462627942,348.8636264220815,262.391404950223,3183.0934517409273
79,346.5541173901607,167.37907731421583,367.03681736086867,361.37279567856245,3468.2789539426867
80,435.45705750976197,250.6086677453028,332.38734952804674,397.8378274068097,3156.208446006854
81,428.8606136777703,255.32030841292828,345.13910602424323,259.6963604613053,3205.503814115141
82,352.81563336211474,324.8634627000363,206.80848375328023,291.2400438528097,3117.353402383598
83,444.07827613033714,186.35871462196974,396.5630854638996,249.56352746694841,3319.119266151437
84,413.56246728330615,282.0349543179118,374.18501773600934,276.50787105117917,3327.353746332286
85,142.87908160767802,295.8723938770163,508.1709919340452,296.9411322355042,2754.9226992451922
86,502.8353816161694,238.6588118728223,388.4625667175728,299.13339798915666,3023.2544861468573
87,400.55131926500667,195.592105768567,339.65314238978397,413.0810321343938,3362.159628924385
88,359.4587405136434,269.15138393948985,384.96579935666887,266.01876336307197,3172.482009227765
89,384.5099272954534,222.9501734512155,502.6982761823004,319.3909375218038,3232.2995489162918
90,578.4995219678358,267.5986314134132,351.00412343577784,285.29591315099583,3220.658777817336
91,349.7063070991011,273.95400098493377,442.9533723346266,181.11007824125727,3429.9633086358263
92,503.89769848370554,112.74972344322043,346.92768833649615,394.2905299875625,3480.77908400003
93,250.46721667939516,181.88934464871232,448.9161095976252,251.5548534647424,3304.314772455088
94,244.6508051482064,232.14861545787585,286.8621019184213,324.69711855062087,3024.2655665665366
95,502.98491342829664,194.59632538785138,372.83463903970875,307.2560606406615,3454.589317589035
96,318.8706175370222,305.35248201239676,312.7147504000226,282.48484169872756,3198.158361928412
97,548.9173876519683,216.5331299688486,390.5410251952806,315.10618805641343,3449.5932934510083
98,463.7576141375076,97.8436436829668,543.9082025045204,249.95439977793384,3175.524695049165
99,425.6456603069826,169.16527508253716,463.1020288609123,232.9304307787897,3062.4783081979613
100,425.2465156484488,245.99679687164132,384.3020132142302,363.27473586413896,3224.1178922940444
101,324.0627872510952,229.4564429483715,350.21335990315254,314.9856944339294,3267.4443549405296
102,512.4539761988297,303.50624644725906,421.53965035576493,212.69038564505883,3308.6698659079248
103,533.2684051571633,213.3095832496324,276.89793602112576,372.4070350730333,3210.498328059573
104,387.3477923796969,102.67632309059437,326.78217556268027,375.81988648606614,2906.6141324380287
