week,paid_search,social,tv,ooh,revenue
45,192.9296406914304,192.12715501256972,162.29711491122114,92.63023774796704,1899.7886081721915
46,161.72672966103877,119.30856017067471,167.43870316994258,97.91846676891004,1857.224763486684
47,111.90810948883241,134.03437590181798,148.49741514853622,96.01773560974216,1831.4527244807698
48,154.52663550045034,133.06845552142974,105.97784731726449,69.80925418790108,1366.530183049378
49,84.73547464048073,156.26358466275045,114.44328488673841,95.11215868038951,1650.6604057113095
50,129.93491892114693,114.30902360373206,81.5398144965544,86.25396626702958,1429.8360041935182
51,110.07686352398609,108.76951584715647,100.60404317381447,121.03217523019552,1398.0165670807198
52,137.12819124407997,151.92413273049615,140.17996637220847,96.13173549439654,1514.5907663104992
53,94.1948601593021,110.97695695221674,84.81834086453634,88.96971300133693,1463.5208522394937
54,122.48227654456151,153.18386593474253,80.17614524463241,119.45865878339359,1528.3812008164095
55,111.28904396592579,170.64425127640055,108.51573898509265,72.21300816209832,1375.7851532453144
56,129.0642859535209,114.68298875020797,159.98534108449624,104.48223890062367,1543.0706299071585
57,135.8495336564669,135.72530852801265,123.95058113095271,95.06020417538674,1515.866192766378
58,186.20702839541727,131.00942464556604,142.36391985411544,92.0064140517417,1688.1486379806722
59,86.68720669201029,179.2401288491968,184.3621260249248,109.07897615123616,1859.8584452512084
60,188.86644442925487,184.12287244532908,128.07871426180645,120.6611080810901,1946.823295686667
61,138.9929529273974,206.4536259323221,188.40550353622695,96.9005824611859,2133.5621898024774
62,133.57030758371246,219.46861318032947,146.52756278532934,202.0015960802518,2178.3790865791816
63,242.94821651554201,204.17797662069947,100.32821194169637,152.63876659480596,2556.7331334306436
64,242.96974757403717,274.4790135545688,226.6917455010292,152.7904447442396,2268.089037984975
65,201.6782453650888,400.03811087846475,253.8408094657292,146.00610146020145,2626.489932834928
66,272.4827705183882,235.90524188330258,163.1523299932937,199.97383462081976,2715.966922447483
67,209.13331802641923,261.1688392411812,240.731624620226,204.5407164128392,2723.00621217769
68,381.7739422720222,227.14661256035657,282.7776708149369,231.6221711286504,2695.197402215944
69,384.48425675248797,309.69727989213686,274.5488152064081,241.80035998375354,2992.399578073932
70,321.8459197702066,250.59257459070037,316.35544911813224,194.61432416391523,2773.9456334645483
71,204.07207582862384,276.158151516429,356.43870871486394,316.22579604721255,3171.5000246022423
72,196.49087057942717,301.77400794389973,305.324949073482,230.25005330785868,2825.7092128330723
73,326.99314943049967,354.07030650074717,295.3354723844968,257.0650328733741,2960.329660546144
74,386.93491297490635,206.44287210462207,152.3662285595051,273.67335229880194,3188.398727201971
75,468.96627880538284,259.98058391155666,264.86747106476986,309.4578398626,3271.0005520378827
76,481.5874680838829,317.8203921376691,309.1946055286589,260.3603015712852,3122.945002311542
77,345.7809696368074,412.66210244356256,283.40969873103415,331.5970534729198,2992.315464579944
78,317.63952113130006,207.9302200422676,328.3069057575284,256.3007566051255,3357.906371880429
79,391.47272648305466,296.0593325718066,232.9291408749032,278.94370851931745,3200.695653863212
80,345.5327552709503,392.27088744502083,222.33393504002996,236.91324241821962,3192.593043597616
81,344.9346081097605,367.17901356338507,260.38589266673426,323.224004736483,3338.535261887818
82,288.26068824100423,352.2360928312368,285.2091578315186,264.28614052101517,3064.287485349945
83,302.52468868615546,297.36109924236655,275.77415295256276,262.2408246884672,2948.032538122336
84,253.71149147401448,304.4359191800791,276.2874909189048,215.70515791024064,2832.6525572119112
85,341.81456837401385,313.3769999698522,225.60753656542923,300.8355393669086,2795.3234409338042
86,232.59416730192765,349.35289872490364,262.60735209665,254.81724587204533,3063.4754009719773
87,335.2670891011906,278.19342272569435,290.32592225641343,242.98516263552617,2842.676724741855
88,227.2540758316533,347.68322823166426,287.52762170632815,259.9188958831129,2686.13519190992
89,253.9291558144959,318.80869353702525,168.5274768757525,165.98816206244078,2728.900634503697
90,180.85561695199345,236.6924851927738,200.25745759791567,189.14035535306587,2649.8341175809956
91,212.37993489776713,181.04901177486067,233.09475448256163,191.7391444263442,2424.6619110338875
92,214.65829393259085,272.8523992494136,202.86610522689634,124.44000197606528,2381.3913320129677
93,273.9268621193815,204.62476630438007,142.7328796428349,132.02334492685716,2395.624463820623
94,227.13308820043713,170.1853124642581,115.0656343555724,134.85935656894688,2135.613236121802
95,144.28101316858613,124.99800811224256,141.3342767976889,136.20611260576004,2057.504178121626
96,163.42019174032924,192.61607474181469,131.9393073107815,115.68346292374002,1976.591083739675
97,126.47114149713325,225.71264182648864,110.87895419572058,107.25884162201476,1791.3893034466437
98,199.43018152934317,125.96841912601687,120.64626982120845,98.12092548493071,1689.544005355607
99,114.20318373754952,139.99077830638976,163.72819629599914,117.7405947257359,1754.7041042924268
100,136.14472678073477,142.01915190645778,123.97242499360443,88.96418722769792,1615.1642135789423
101,140.20267919144948,149.96175838203317,57.64483425478119,67.43182028946742,1644.8180040616355
102,100.48152517265882,146.60348044932374,98.48487620446767,89.25157720408879,1492.4956782308152
103,108.18591027512053,108.60708452850446,105.31655835497565,93.00947790560193,1457.0167345810155
104,112.18314613255838,143.13378406885897,104.82315227668369,66.75767260850743,1714.5052272914604
