week,paid_search,social,tv,ooh,revenue
29,344.01121425829507,477.2652126868189,500.11918814771707,122.88786872217132,3882.129778664742
30,304.58668169288217,503.18848147562665,464.7348015707953,69.26141814429141,3700.044583574245
31,395.66575502022727,477.18122832973256,406.5617687140415,75.21565567730843,3687.676052761876
32,358.0858228123203,528.8216081987663,518.0989003113995,122.92090077195272,3828.683068636539
33,485.25701282094485,460.9983437019344,329.339119058332,146.24574442708584,4045.301098897465
34,384.9666266873749,412.32221857657146,645.6761354805626,122.20210351039505,4267.722477597637
35,302.7305304816495,390.76130165313765,352.13048648924695,128.29888084589126,4149.132399097972
36,276.5902831905639,479.33083792067384,597.2681165982738,100.41645366944627,3635.9790402964873
37,248.09609281921934,353.3400765033548,334.83992457918345,139.22653981992985,3520.4021373349988
38,360.03027846048013,230.48865048599376,385.67949293604863,108.01572323755258,3792.5799721223325
39,348.93972181787416,405.8250747667793,572.3489282101774,119.55761267643372,3892.6041699856023
40,213.44159107424048,498.0216395414468,414.46923352472726,78.73644978813383,3821.8582474997734
41,355.06462518604155,353.87095855008715,419.9551241492022,129.22122488532722,4301.884570721933
42,357.6116495485827,457.4062039776897,562.3331736627396,142.94214127614407,3909.0190850313184
43,313.63844657378206,484.57174645773756,422.48627213252104,100.21898474692699,3833.660463615924
44,390.20446458065555,395.81676259901883,690.7599234258382,177.80618410964036,3887.691443208385
45,459.10499806591037,421.7617254329599,416.7750377185678,125.54323115397274,4003.879220699807
46,438.7209987879486,390.69949035519187,511.4194346156294,100.3964578218534,3820.3691710180806
47,361.36065234985324,504.1118097701364,416.74638981516784,138.90257947131587,3924.520233860414
48,263.89461941568067,406.5895346039573,590.3266367944226,138.5779225173781,3941.15956534955
49,357.00089355648015,400.12379889915616,456.6245218644358,181.78872621182995,4216.740673804021
50,270.45908312716756,277.1917416496747,536.7997418495322,107.85579854366642,3910.116757106379
51,345.18050113223666,456.3512870939345,531.3436573001346,127.95182221952896,3811.629469206449
52,377.00986022828886,491.88857359078526,509.7462879060169,104.14623399824362,4039.2587047181237
53,369.0749098821166,453.2033486061156,511.8702428855836,137.58793019288555,3758.994314819884
54,329.63131802648974,447.6376194467735,407.8884071624709,135.05351917433882,4125.2082150247925
55,297.1501717211317,297.8750014786666,480.55165439209543,128.45524528012467,3543.0764726885327
56,280.76892045537807,435.66003648206436,532.7759557770611,121.1678443073711,3603.3519393690085
57,342.53332232411566,332.08756442093505,462.36618829677803,80.49605915506301,3909.7033393381694
58,326.98276198244884,416.5405494695973,448.47076029217106,133.18051582527804,3919.599795931405
59,365.85980447915006,403.6299504573926,635.7637310059201,164.53163451060894,3763.9325738580906
60,284.2134786885848,326.9684951991627,545.8345729935756,132.2210618326985,4102.33934732377
61,384.85687175170955,537.6644164320215,513.1913765623332,141.23185903140828,4231.524027488328
62,341.85695561733286,447.68838569294195,405.1325669586901,158.35143257758364,3960.2424757684585
63,462.49377246169473,458.6325029962891,509.33915324780094,167.4240501918302,4145.806434224786
64,373.302383950805,537.1018542146196,437.1708814038587,105.5155304024403,4143.79409929282
65,345.08876816958775,357.8098266342046,435.1554375895761,103.76417462862676,3781.2503351205673
66,343.73510503276793,593.1595738939131,698.4113154515553,115.08877609522695,3892.645980087867
67,323.08511578180924,469.1569630580292,373.9241344585142,152.9990094508974,3832.1791774527196
68,370.63123194274226,257.9318133375465,430.3506701293063,141.95411936656777,3917.6973993632178
69,356.42767932265355,289.0353665829292,305.1080930755882,177.5339850137352,4150.316231218705
70,316.5261550644884,376.44882571013517,511.1593696724095,123.19377312487043,4235.623175378712
71,223.84753331705687,346.45372502258454,505.3936409821363,139.8655300116696,3930.860664196102
72,391.20571197458924,422.7538085065423,488.05627358552874,142.0272913772042,3662.4320216356427
73,430.3519270711463,367.9091544904734,376.4475228859584,149.3785899957464,3767.6161544174915
74,193.40161684844946,409.5704337632693,408.29967674121883,160.1448412403596,3796.080697114041
75,193.42355268398555,503.5880104268477,399.4360555593408,148.49282361430716,3880.0600821416806
76,357.2386295725342,441.6405926088939,489.5014253987152,118.51481614319815,3858.8539717511194
77,393.19211549633906,511.44306960681814,704.2135699311946,195.62252303522968,3982.9535860861674
78,394.4888478858319,276.6799628302969,571.1006962494878,140.28772347135245,3803.168900324032
79,261.71000702219783,457.22211783002456,509.8251068831115,114.70624594496695,4208.268733374479
80,296.03879259204774,505.56218360125035,299.73252238003636,129.38640236247983,3613.6724435385336
81,292.65659399708716,414.473686220206,365.56065495212044,105.90104273810803,3617.97799663459
82,436.23570294022977,349.67361717229977,641.7602244887711,94.15076341091492,4105.760659943762
83,308.6296967628665,387.20200781752226,306.00751708465725,113.02627070618179,3695.6421796253717
84,375.71428756181024,501.6769006838619,329.582322735744,150.16502718988858,3794.5157854560503
85,230.73743037927275,522.5352519318063,355.51086696366315,93.36226014294017,3683.914502117279
86,332.4820340072733,388.2226383254109,527.9938341256393,134.43491515946337,4306.111232424179
87,321.97200269214375,361.6219341530243,493.5922904099036,144.00307858768156,3835.1090902251262
88,288.73336297467614,414.7329453086865,427.68174261242626,151.95251211359755,3466.612179011848
89,401.69347089962525,462.8735626804321,504.39896681965683,121.27387959534371,3856.278827820459
90,305.4444420520665,594.504736241806,364.8852043452167,126.97063017303984,4171.747265650009
91,322.5704109860992,555.7065486761339,514.610667559855,101.05491472071924,3887.981665858367
92,346.1959342044052,396.398583741943,526.8834565312102,105.14703942091626,4027.9848706431358
93,357.3322989847708,299.8884715770388,495.59866126051503,48.02304458021226,4071.485742476646
94,199.29207829778494,471.53443424725555,474.96910617700445,109.56384256387334,3976.587165842151
95,326.135592567127,541.5865105799786,314.37570649430927,129.86873335970066,3795.2880364436446
96,194.62420793070268,462.40724580929896,487.8627254100662,146.12800599886077,4020.2060669625002
97,436.30865371847005,406.02675514349346,360.76176588816736,121.95103946992258,3542.8765214790433
98,329.0685229924434,370.70530600642155,496.27394890142745,81.01732774199662,3564.06007868502
99,400.0208826421775,374.7067194218566,552.9627280390407,166.59747470927914,4096.001336588067
100,329.1966988556474,568.7000700268643,472.2682569787965,198.66418165119666,3994.0463359398386
101,408.8439296006779,500.0017927662615,539.4493711885889,113.08534458453596,3936.752878777624
102,405.1349257213201,467.682727073128,332.63897128298026,106.42381989059021,3806.743101707697
103,290.09353514417313,524.4720098168024,381.87414809424365,99.02156687849268,3924.694671426485
104,433.8036816698297,450.79801297600073,417.76683520170354,109.78925319154784,3796.518282267823
