week,paid_search,social,tv,ooh,revenue
49,158.68483710257584,269.02301462973617,465.9045032169875,468.6213348601176,3402.3501050786385
50,161.0435038476681,403.8984629293488,334.3225370335462,479.8164720695574,3518.2339152543836
51,161.63699511727214,405.89584818528067,570.3154627515587,392.1475207859977,3641.2420268939536
52,150.97488654611294,337.46990641240376,397.689309103857,505.0723130353287,3566.2784027063067
53,141.9012440097931,248.1793736295412,304.4142726814442,345.9854629119989,2966.3581764446476
54,104.34644224366787,204.32140379307933,300.9654192744709,411.44203688787036,2792.339197045891
55,96.76379749178142,214.90578669129297,378.0220591170369,313.126492345761,2671.4230193995963
56,130.03131476248964,204.22961943242854,196.9058646651988,300.7484827002234,2846.4635018117824
57,95.75051307825814,230.9892764191507,370.4643310357227,331.80583072155355,2649.658170896391
58,80.35549977440289,221.78998855513976,280.14522335588,228.51050291433688,2367.285711405675
59,99.30052950118989,175.36376488593743,241.82555865283774,199.5676146210435,2399.880033282794
60,65.27290513106176,171.46228267852914,256.61487956762227,186.63169188135385,2110.7973715321837
61,55.63270511691068,121.27636792396245,207.99509352188403,289.8243698381751,1901.5014031944625
62,79.59741560322384,192.21915028760057,240.75073681281958,126.76927850074135,1548.9070870246633
63,71.60266804898804,211.92139881899686,160.86575951422716,203.81464387758598,2025.6415167717373
64,83.34975294312729,136.1786098686593,217.76208290491581,192.95093751008747,1859.7371692648883
65,62.90290777342441,228.6988871169856,200.09755352702933,217.70496964497264,1932.0613092688932
66,76.84563785836029,139.64465255615175,194.9376550993673,204.85112337343563,1761.4168410313684
67,67.13364604160033,141.90953888820454,195.3979391767114,198.93366760291525,1840.3405610033578
68,59.28442719952158,201.73067402461555,159.22983376641204,243.91603673538066,1852.335942362089
69,83.6977281089251,166.75098527120016,233.50618174754638,187.3072417505118,1696.2608042265856
70,54.07305377188333,219.51772414898886,218.49205295248103,187.94830031163588,1972.9355868234697
71,100.41783669253472,221.0829615885775,257.95571743851485,260.4705352047606,2227.9925876974185
72,114.13606943426501,188.96181900111443,301.3539701093771,243.3235493702333,2268.1890695961647
73,93.5237006945119,242.08384322026075,259.4806982854296,242.94268504286163,2279.8919231179952
74,81.75890958619257,277.4777688866009,310.930937114666,276.5476803423088,2526.018621686128
75,138.929191885893,318.23980947549666,394.2036122215003,237.29272907010048,2476.654454041138
76,163.43866875886064,292.3312856837398,397.9214211571977,355.34054663183605,3379.347335528062
77,115.50262218664294,321.9261941885795,293.02650515264344,245.41614430108976,2962.270663459244
78,133.680113979552,281.29924496368875,400.08907406703327,469.41519992585916,3090.2095416051184
79,162.19691168531494,281.78057286046493,535.516301375065,496.3562663365241,3476.049092979051
80,189.85020718089837,319.87597079081405,507.2129576477931,506.9188764667361,3494.8923061817954
81,137.29705784693542,398.6754436863355,340.80869288946553,471.68366356156827,3772.2536599782893
82,153.38843441386086,431.3830012792978,518.6877083621872,495.9065934309204,4042.2297738807815
83,169.12964715049168,478.2371845775171,507.9230055641741,513.773643555104,3887.0946509731275
84,224.5518798592781,454.7455173331881,671.319132063983,675.1452518725021,4343.339635291503
85,219.79773073129851,481.940327895553,570.7010680580803,592.7829754057051,3967.3887717591415
86,228.8948709632964,519.1211859536083,521.3689953030931,577.6013139198094,4251.847953070851
87,214.52460849478015,573.2333547607645,403.08750791758644,393.30739137753807,3978.708021065431
88,292.7601109788021,438.64948041116565,459.70575892512284,694.5103048471559,4040.964821215453
89,185.619948950041,415.4113956319967,765.7965340903681,683.9794616800259,4112.1989620266495
90,200.31221808485228,514.7793458631448,570.3845174414585,622.3159037400962,4243.125904487804
91,251.1559470015746,423.0955637371184,688.3651644756945,516.167620990761,4432.010097574492
92,219.00382399743168,428.8044269922918,550.3935603740617,515.383974962002,4291.779041029283
93,251.81219816539084,500.8512889260839,510.0681470767845,502.598669538579,4158.35825432213
94,238.0727937310604,538.6597342985823,699.8106264566189,460.8041715474286,4065.2956715293485
95,209.83731052277307,510.6768597964671,353.92900958090945,495.76965716811935,3963.9736338669622
96,231.0680801754861,536.061256350213,511.57484151851634,687.7873607657609,3949.175645887601
97,83.92368296195676,474.8652914803291,609.0553896773428,451.5020610324723,4035.236455593546
98,185.39916977649804,511.81917316925353,649.8141497079056,535.1217759127511,3884.6925900192923
99,111.83035249749913,386.7508582830237,455.1840341943229,554.3806781381143,3600.8054518398862
100,165.71161770417714,376.09543627593797,536.4103267170991,488.1190035925762,3685.8222583783972
101,216.54140548042628,318.1056841967465,633.3599104927797,491.3895496413883,3483.201374117489
102,208.42788738086568,463.81214544235877,474.01635881278247,583.1012861534713,3577.2775956831265
103,109.74968388202893,453.62873746555925,384.8525252040753,320.58025142543465,3418.083923513133
104,109.7101402946744,361.8224257760403,392.4911640609311,361.79385249417317,3690.232041176969
