week,paid_search,social,tv,ooh,revenue
77,59.74172904842009,173.3842130354624,201.7802715162684,247.03960228741926,1928.720082221584
78,79.14145877698927,189.9839145286333,193.739450508187,216.39594816001394,2467.9177161686957
79,66.69884853611165,264.337918339854,149.6533216308775,186.59435427718535,2634.7273650049974
80,87.21389518906075,248.08727813067154,206.97202057411243,220.23919128790698,2224.4951113237476
81,69.4694612772057,298.34806587474674,158.87149503579272,230.63859284416165,2445.714558300209
82,80.03534388066525,123.26994919278634,297.6775306164418,223.48036764022,2223.0661183015754
83,82.07043278454822,308.6303275209517,300.12531427275195,245.71448045455654,2891.4947631400905
84,55.411505722377015,328.9366105388837,280.20306270343093,269.96442521872075,2809.14711066633
85,91.61581936663259,253.0708157145626,287.15708585073185,336.6144534827576,2769.3120282273867
86,85.42885878016756,353.10738301555244,275.2823156790026,280.2100093030386,3057.366906614234
87,89.6498729010157,334.157765339565,401.44362712835334,345.5048003732003,3171.7772338316413
88,99.1659204029423,392.93894030247446,475.28495585845684,517.3102506012481,3321.3200342796044
89,139.85531523313344,378.26138618079625,399.91631285838554,357.64078625494466,3187.259297661988
90,113.70084443642548,299.5574344568527,294.5890138081663,566.0672310647255,3446.5445013894914
91,109.74313950792441,550.4572864646738,501.3572352554116,418.66664385756917,3973.6928474391716
92,151.85945860424854,425.9066766645443,372.7574067336517,473.6148161603863,3597.0918099719943
93,166.39321693087342,399.25592324904994,293.5446860143918,512.0728331000727,3612.894979724029
94,188.4987035897638,442.39094789569856,373.46242985548656,592.8736560679666,4097.3066583983355
95,142.84289169192385,316.34959910636803,515.4547425407807,439.4581653588836,4234.588349687051
96,178.90812810881687,492.899219270294,566.7002796705864,588.4861329208699,4149.270285286776
97,156.97549045029282,715.1864936296356,423.98794591299566,905.934354276514,4059.975333260202
98,162.49415373044678,767.5307040407815,547.1393985030837,611.1595796882851,4362.709347887526
99,220.10080069329402,565.4943636088099,504.42517682523567,635.4391612993951,4208.116113709945
100,151.99634381007405,561.2136634440193,502.5660641107257,658.2566619004699,4336.323511424636
101,172.01639953985455,567.5753101408378,499.5008840446464,513.4281194638196,4146.089110412745
102,250.45971383561292,502.1048574087374,517.6003491374096,600.0105066448614,4577.939413689144
103,244.4103832398342,972.0075267306569,727.1220781679211,785.9778246785268,4664.319182879952
104,169.18128470801395,701.1807311754392,494.21401433793824,862.6978585933417,4347.388960928876
