week,paid_search,social,tv,ooh,revenue
27,380.8223608557319,146.02000129538325,382.1032929189893,478.4143914078872,3276.0439127938453
28,489.68042515625626,93.5559404878466,349.99524244246203,427.8328990330328,3445.4543667453977
29,494.80141820729807,95.49869488271294,496.5597854459833,319.716820083382,3366.1859449988674
30,484.6921694345849,197.39627092212885,522.0966833889713,446.8825365978226,3473.1675653314896
31,500.8687623743836,112.83518692051233,524.1272314236799,504.16203116489436,3500.8065101885945
32,470.6880476460007,173.54776354161837,472.298962726762,529.970587686086,3577.687743536102
33,446.64030824009893,182.6476818138229,602.140050237886,603.3075452641015,3721.0327443600377
34,500.3154541776734,126.04814144294158,529.9805044114206,520.5071892489307,3827.6706986164154
35,345.8209098375921,190.7263571802236,564.4659025238964,596.1956175966916,3562.328501947604
36,493.20125573172675,107.82595259454723,609.4128061163863,736.303137035337,4041.0272233307483
37,578.6890344091773,170.72526533402063,580.1020809465159,595.5692776722868,3789.8029007731507
38,604.3407675230168,152.09889039627586,362.05170562102944,551.1539932773162,3682.8804546878255
39,525.9587282215342,232.69170030847846,482.484108648921,489.0163773701858,3943.5162597287053
40,571.2104002234105,147.486335740923,358.36524669579325,921.5935162482053,3751.8017983377413
41,437.7179176339449,173.46913139982726,642.5513526014098,501.42736649720575,3889.4704241528198
42,711.2620949162324,186.0513330646764,720.6784337835555,807.7055698271959,4134.151360691814
43,574.2451050132099,141.78583519039466,493.41222757367586,863.2056034635657,3862.1187610764396
44,552.4602915405953,179.42572339762359,304.2906438283097,608.8194780960828,3865.9473774622074
45,609.4194093894865,191.83917303461197,699.4505469168377,722.79948703246,3798.183049371198
46,543.402488161584,182.64003110166846,587.6179282348271,753.1771141453387,4111.585837867414
47,536.8354766112757,142.79607156453267,403.007264688158,680.3562390372202,3974.1322266252996
48,346.77861016322305,115.99964608051529,260.93157943291675,604.1607699103519,3391.3839624913107
49,289.5564143277082,162.88698228955425,502.24210917459845,459.8746096657585,3378.587709618891
50,402.86492457363795,142.03125310892477,473.50035825750535,376.74205661190933,3095.9041946577468
51,415.5028650695972,103.59022035583622,540.9809749022987,531.0917602940399,3056.5439165362877
52,299.1151276700939,137.66951382575402,436.6983301417162,552.5816127589662,2991.782471573273
53,327.0267045716612,94.04817046043357,292.41802106966463,294.2538703105841,2881.490396579795
54,303.321046627856,79.0134520560286,372.4544600006244,222.03515568221437,2883.0813062631773
55,247.65030751393869,92.52187327395225,302.8659616665438,385.08814300951855,2624.7127359936385
56,332.29168771711744,69.75046675600365,270.8047991192542,478.52474466280023,2609.9032503006215
57,280.8894729325303,101.05746395914538,267.9883446073931,298.19848456818175,2270.587439482153
58,235.50148715068732,55.03879405661715,211.89702186979198,357.2228552255847,2189.0994802647547
59,157.2606667786327,66.8453856228044,180.16144842180975,283.1056935180321,1995.945634105811
60,178.02718012972494,56.920464970070206,162.58216784877084,310.4862919840169,1956.474014044677
61,218.61753813805902,55.49379979181361,159.35849889373787,242.18246875438425,1747.8227051326435
62,176.898560039316,71.42986843075462,159.28600247723168,241.82021780331607,1570.7353708226835
63,176.6007998893517,33.826527857725395,129.0482368212699,161.49627298931168,1435.931176197072
64,208.09946340621204,66.68868144717953,144.51594033896458,230.45861576497006,1687.6060619120174
65,177.40289031719422,71.71954491141008,134.56986349470571,214.51095680519168,1609.5810485162465
66,221.23541222000244,56.379301778408134,173.21713871884896,319.21804445444695,1804.9890536983787
67,231.4766237192813,62.04091400800114,134.48704634322337,247.10559033156144,1758.2054111946331
68,212.46439445897096,34.644239194901495,149.9931205509061,224.27337704617815,1912.3463624895514
69,208.61954265658366,68.11214146526127,135.18133917644505,322.19398818997684,1975.6136755861198
70,211.03203711026526,68.27117195210141,237.5454955918957,191.6658121831161,1823.6879216893358
71,231.75537201212313,66.82141227228435,134.42325542893775,287.75473055105226,2100.68973578557
72,120.47015545900462,76.08408257731998,274.5886796356056,215.64445766112448,1825.9428839121308
73,266.9768048131381,66.57488904188875,190.48628906666784,277.9737824792471,2111.8578958307007
74,182.60648456956207,57.36276182787114,241.8253078744825,358.62924250620216,2079.977127200428
75,412.57300248254495,115.30411461431169,341.2512784614289,375.607424345068,2840.0224816497466
76,304.1984254006062,100.43202333692228,305.91268827743727,340.8637708266127,2788.203456675186
77,248.40075045759576,84.27494410845532,330.06189797342563,461.5831431720644,2955.9102399418766
78,388.3264114500784,87.15451161918074,286.80254081446634,472.07201406526565,2970.926284806356
79,379.52210734686645,135.6382471505786,303.6855216356382,489.8872617632772,2852.3232570158557
80,545.132520543398,182.01401119961204,344.17435734829826,513.1884072787684,3201.1396214762794
81,326.9094353516058,130.5258139614813,426.5897211461261,522.4384218731841,3295.496387502475
82,413.38521599944204,108.3648027748929,326.47874496869537,531.2382355506934,3456.955637685237
83,557.9810129471784,67.45612417500635,536.8934928368946,847.4369415993866,3769.9575769937273
84,573.8476239898686,200.427098777602,654.2522779824254,767.2890408093199,3780.0473782100034
85,618.5128493214218,93.47535960861657,535.8226398128523,739.7560430421236,4096.420084199479
86,543.7091269355196,136.07012455488294,294.20307193532307,905.8023685125239,3700.7759629291545
87,520.8841106986456,129.121709430899,679.981798805332,579.0626706641284,3941.3060088907396
88,373.0030864295875,136.38604072753725,572.9894006711955,586.2495409711066,3889.896484265167
89,529.5526369339207,156.03064983236254,462.5864108193006,712.592585898179,3951.009035466829
90,589.5893892371789,215.0651655707197,464.97916073077573,787.9506504286647,3895.948209966755
91,554.9466059836257,144.79281291742492,668.5744076219185,698.2374272147557,4391.2098247462545
92,542.4376089053585,166.19504806184102,698.4919783491063,745.7367637883247,4001.3159006121314
93,526.6092483149166,183.11618425045043,609.8734046940937,681.7386037179995,3988.2291852876156
94,661.1839491189679,184.7990841034168,622.3192423666391,576.3540979836721,3984.6927280033688
95,507.3483556940281,168.70184393167082,512.0175721299152,874.9611796185566,4000.4809241121347
96,643.5913270115537,190.69592426677144,587.7251632922154,544.1244066274536,4235.1296718478425
97,375.04493996669873,133.4066152502609,624.7470100842934,725.1015921217413,3688.8209395141703
98,450.4915853488306,168.1910916596498,468.06995779568774,605.00368313204,3690.3990470923886
99,352.37622335448833,180.77934209397387,680.0230779608816,618.4607945552711,3675.465615876161
100,498.5760277715199,128.0596128799045,483.9557439944788,657.1652297152261,3521.0618071825565
101,416.61312539524437,128.6857418343142,594.9345755758729,381.2072583330533,3376.7509710394334
102,532.1602331144547,154.93930651594061,389.5415886415196,305.71722416574073,3436.6059107143374
103,410.27590676829766,97.08276437756086,328.27583769323473,552.8582077015977,3058.651069442512
104,338.42319406318535,100.30322410205883,252.0019884191611,499.58579562770643,3074.1655966303592
